wallet_id,pool_id,reason,metric,value,threshold
0x0c061a609418bbd0f73014e803dd47aff0bf6130,,negative_value,lp_scores[0].retained_liquidity,-23964.825662335963,0
0x0c10156044c2482627ebce34c386612e611c3a4f,,negative_value,lp_scores[0].retained_liquidity,-8.786172400575538,0
0x0c866cedd9664e632e6e2f75d6cd535c89736261,,negative_value,lp_scores[0].retained_liquidity,-299.5912532778457,0
0x0c403e0d57eeb8f091bcfa8efdf01c00509f04f2,,negative_value,lp_scores[0].retained_liquidity,-1.3474740000000338,0
0x0c50dfee6b21e718d6a3d61cb44696d4d8046ed1,,negative_value,lp_scores[0].retained_liquidity,-15.519846977118206,0
0x0c6b67f505c8139f937814c374e23d5090a88888,,negative_value,lp_scores[0].retained_liquidity,-1548.9114746859996,0
0x0ba2cd2eab5de05d72178cb964ce36ae60213df4,,negative_value,lp_scores[0].retained_liquidity,-12133.026557896315,0
0x0bebe2165de412e7925ab8352e36f3b0493dd3b9,,negative_value,lp_scores[0].retained_liquidity,-2.897352262489374,0
0x0cd78af3d6c59caf655bcb83ddcf8fd98db4fcd9,,negative_value,lp_scores[0].retained_liquidity,-268.0323536061496,0
0x0c5c20917f68594cc42d1cb0f5a28633d734f7b7,,negative_value,lp_scores[0].retained_liquidity,-6.826773787091952,0
0x0c2262b636d91ec5582f4f95b40988a56496b8f1,,negative_value,lp_scores[0].retained_liquidity,-134.10367655950614,0
0x0c924814e96f2a10f25fd08d93be4a4e362ec0ff,,negative_value,lp_scores[0].retained_liquidity,-21014.72951783988,0
0x0baeaa24a97480fe80a27f1f89dcca7a0ea37ba5,,negative_value,lp_scores[0].retained_liquidity,-200.0475388003324,0
0x0bd8648f49d5fbf88e4e0d2b5f55140ce43bf2f2,,negative_value,lp_scores[0].retained_liquidity,-0.5212662999108488,0
0x0bf68113f154b93f7ed3846886223255e0638ac3,,negative_value,lp_scores[0].retained_liquidity,-514.4455318315886,0
0x0c0a1894462ea2f0def3bd8b7bc5e5c7d446d096,,negative_value,lp_scores[0].retained_liquidity,-38.12474010590781,0
0x0d9124238d6eab447939fae87884b8b35cee068d,,negative_value,lp_scores[0].retained_liquidity,-6.55916375860761,0
0x0b9da74eda98a004d61606af949fb5d986d9c6ef,,negative_value,lp_scores[0].retained_liquidity,-130.8563271958501,0
0x0bae179f1c8407ff00a551bb2327645926a0b130,,negative_value,lp_scores[0].retained_liquidity,-34011.5866602654,0
0x0bb1262fec6ac4aa3a9c28db9ed6846d965dd705,,negative_value,lp_scores[0].retained_liquidity,-0.3141896893459091,0
0x0c551bbd15a22aed62b5a7737cd412bc42a48ae3,,negative_value,lp_scores[0].retained_liquidity,-329.4902280157712,0
0x0bdc51c4a65573c0a346d9e09296ed59db59bcce,,negative_value,lp_scores[0].retained_liquidity,-10.514545,0
0x0c494704f4f961b3195feca529e33f3b65a83f0d,,negative_value,lp_scores[0].retained_liquidity,-105.72528772867122,0
0x0c9009fac50cfd4ce3e5cb059b0a2857fa14aef6,,negative_value,lp_scores[0].retained_liquidity,-7.818758999999773,0
0x0c6bb762b1d3f83c5e53324bfd8b83d2f9afb92f,,negative_value,lp_scores[0].retained_liquidity,-9678.483985599014,0
0x0c7c7211c396716a536c6db72bafc4cfdc338c43,,negative_value,lp_scores[0].retained_liquidity,-221.6370576204955,0
0x0d5eda5bd216ff0592f781cc766fc7e49a9f61df,,negative_value,lp_scores[0].retained_liquidity,-0.1236749115861357,0
0x0ca99c61fc169d131ba890433792483ebe0ecd1a,,negative_value,lp_scores[0].retained_liquidity,-122329.6444229154,0
0x0bf1f522451abc19345a60b5a15d1584942d2eed,,negative_value,lp_scores[0].retained_liquidity,-115.88113778957928,0
0x0c63a624fc531c35491d3624cc860b551f799dda,,negative_value,lp_scores[0].retained_liquidity,-51.29135299999325,0
0x0cdfe0e45441d3a92da7c884f80db6d70fde8b6d,,negative_value,lp_scores[0].retained_liquidity,-1287.4984765982815,0
0x0d1ce32357bb10ab80e5651417a16b2ce470ebd8,,negative_value,lp_scores[0].retained_liquidity,-138.81463652285674,0
0x0d9d15127c063ffbe788a9346750ad52500a991b,,negative_value,lp_scores[0].retained_liquidity,-15.812412857425556,0
0x0dac3654b466fccd7ba1beb893a0ec3904e06aa8,,negative_value,lp_scores[0].retained_liquidity,-7.60924155897618,0
0x0e4d68951e6ed7d5cd075db3e4c29bd614e94663,,negative_value,lp_scores[0].retained_liquidity,-2714875.461722516,0
0x0e6f2f2745891826d5fe3aff1bdecbcbf603454d,,negative_value,lp_scores[0].retained_liquidity,-202.5243078666481,0
0x0d8c52baec2906b89480ec2f47b7f72bc4e98a0a,,negative_value,lp_scores[0].retained_liquidity,-0.1150657553375822,0
0x0ce5cbbf62af2f2a0ba2c8c5c827b06fc844a32b,,negative_value,lp_scores[0].retained_liquidity,-43.16950083738465,0
0x0d788c53bd0dcfd05ec8353fe59c3f4ed49342bb,,negative_value,lp_scores[0].retained_liquidity,-30.469727026655384,0
0x0d0cec37c6adc361ead52e75d88daac9bebd4989,,negative_value,lp_scores[0].retained_liquidity,-174.28682580238285,0
0x0d9d376e582b82b71122814756c103cadd5a59c1,,negative_value,lp_scores[0].retained_liquidity,-3974.019272581503,0
0x0cf3145bbc62ffef9e6429756ddc97e5f38e2e3e,,negative_value,lp_scores[0].retained_liquidity,-66279.55719729635,0
0x0da683cacdbaeb70d7b2592e460a8daecd9ba8c1,,negative_value,lp_scores[0].retained_liquidity,-201.9013300146944,0
0x0e62218f7bd0d00f4cc2363b439e0b170d190588,,negative_value,lp_scores[0].retained_liquidity,-1717.7440831962504,0
0x0e294f0d16b23a641788f34ca7838a916607a1d1,,negative_value,lp_scores[0].retained_liquidity,-560.5887658877764,0
0x0d556b0bb17b63bd9a55a239272203b5fa32b3e9,,negative_value,lp_scores[0].retained_liquidity,-219.06924300000003,0
0x0d5e0650424c45abb1bd537593c25047fe824813,,negative_value,lp_scores[0].retained_liquidity,-6.508162897489456e-07,0
0x0d7cf9acfd45b897ac221f027110792a37f37d8f,,negative_value,lp_scores[0].retained_liquidity,-108.48294128818588,0
0x0d7345646efef0ad06d43f4d672e6567e4995e72,,negative_value,lp_scores[0].retained_liquidity,-6.010841460367487,0
0x0d7e2b2b51fe72904d0a73cb11981adf3c980c34,,negative_value,lp_scores[0].retained_liquidity,-695.608861199687,0
0x0d245d900517d99ee31d295665593b8dfcfc5fc4,,negative_value,lp_scores[0].retained_liquidity,-86.8601489083133,0
0x0cec37bffd348ae6c4c4ad1c870ee9bb5f50848c,,negative_value,lp_scores[0].retained_liquidity,-2404.1847989845264,0
0x0dd4723f3627f2823a82b69a6e161afb8e436590,,negative_value,lp_scores[0].retained_liquidity,-152.01944706444738,0
0x0d511e8984b783a292187f9e1e1671fb6eb5ff66,,negative_value,lp_scores[0].retained_liquidity,-0.025981999999999,0
0x0cc19d0aa0d0a8c99e1c3c2bba470c1a048599a1,,negative_value,lp_scores[0].retained_liquidity,-602.0200114016225,0
0x0d17117b90639d1dd2fcc9817bf2e075520a3695,,negative_value,lp_scores[0].retained_liquidity,-44.01454708334063,0
0x0e49d1d9effb862ff0a7984ac319ce3376cead57,,negative_value,lp_scores[0].retained_liquidity,-0.7553559999999777,0
0x0e6c6653d2178b3da85d5a4088adf51bed0ea344,,negative_value,lp_scores[0].retained_liquidity,-1.165583,0
0x0cda7896e77d394f7898e9f75508d883a6d8c463,,negative_value,lp_scores[0].retained_liquidity,-29.933434775418817,0
0x0d45895832a2cf64c01ffd74044d2f82d7e77144,,negative_value,lp_scores[0].retained_liquidity,-110.4841624575804,0
0x0d469774ee44da8c6c8d6b2ad5a9e2f6bab8c65c,,negative_value,lp_scores[0].retained_liquidity,-135.30201636052595,0
0x0ccdd2d926b4e2b224936aa6ae92aa49a5d51101,,negative_value,lp_scores[0].retained_liquidity,-41.85870476085802,0
0x0cfcd54a832e56df88507917c05b4f5391aeaf12,,negative_value,lp_scores[0].retained_liquidity,-11.584437,0
0x0ce4a7444f68acc7d718f1c0485742578b5c0ddb,,negative_value,lp_scores[0].retained_liquidity,-0.0012800299258373,0
0x0d6480ba2abbdcd56762f9fe5a252864ed1af54d,,negative_value,lp_scores[0].retained_liquidity,-38.71662928093923,0
0x0d82e1545643dc9eea065ebc25d4ee4330f3d28e,,negative_value,lp_scores[0].retained_liquidity,-5.23673251530272,0
0x0cea29c6722946ec3282d11c11e18fb8753a509e,,negative_value,lp_scores[0].retained_liquidity,-34.77652677432525,0
0x0da4d4ef3f050ae4fc58ac1de5e6ce7af63f9210,,negative_value,lp_scores[0].retained_liquidity,-222.98977433921985,0
0x0d700a8cbefb0f6e6d21938d7dc30ef9f51f64cd,,negative_value,lp_scores[0].retained_liquidity,-10.92201955530345,0
0x0d9444276bf77cf31efe005db6cf6fe87017eff4,,negative_value,lp_scores[0].retained_liquidity,-13073.692629796118,0
0x0dd16c537cdb346826203f3ab762030e7f20c78a,,negative_value,lp_scores[0].retained_liquidity,-18763.0157970218,0
0x0d0f87793e5559d4adfb738836489f126bb79da9,,negative_value,lp_scores[0].retained_liquidity,-63.12390028848233,0
0x0d33b14aee7efd4a5c4344a0157786c299a9c10a,,negative_value,lp_scores[0].retained_liquidity,-44.38864560534648,0
0x0d835167472eb4ba1294c1795d708cc617dbdf96,,negative_value,lp_scores[0].retained_liquidity,-506.75931015153856,0
0x0d8d6adb6f313b57730fd0c38080ddf88dc83b98,,negative_value,lp_scores[0].retained_liquidity,-4.857083999999304,0
0x0d3dd5a93f6332427910eb66ab25bf6b9bfe4ffe,,negative_value,lp_scores[0].retained_liquidity,-7595.770585951774,0
0x0db77837aa52626775c91acafe977df595b78cea,,negative_value,lp_scores[0].retained_liquidity,-11854.97458284936,0
0x0de823ae822d0c38f10605b14103eaf928704ece,,negative_value,lp_scores[0].retained_liquidity,-46.750024820607,0
0x0e5f12b4aae2d93105fddbb4d1ada84ba1046593,,negative_value,lp_scores[0].retained_liquidity,-1383.222048144882,0
0x0cd2bad56004e3c58d98eb589edb37c73884a683,,negative_value,lp_scores[0].retained_liquidity,-990.3857596803332,0
0x0cbfa22ddf4c9eccf0d5e3fa9e9ddfdf8572bee8,,negative_value,lp_scores[0].retained_liquidity,-80607.31900037196,0
0x0d421b61b42433876cde49d84f46757d4a633199,,negative_value,lp_scores[0].retained_liquidity,-64.74950380677495,0
0x0cdd9311b3de0760dd0f13897054f41a426449c4,,negative_value,lp_scores[0].retained_liquidity,-135.11437147854684,0
0x0d98b0006ab5fdeb07825ca77f0b2a886f411c2a,,negative_value,lp_scores[0].retained_liquidity,-2249.7517153069784,0
0x0ca9146386064720883db1fd213e2ba0cc3edc00,,negative_value,lp_scores[0].retained_liquidity,-1762.00862,0
0x0d8751c9f081e93776e8baa91b1cb932116e3956,,negative_value,lp_scores[0].retained_liquidity,-0.4430200000000468,0
0x0d8969db749fa22c8107ff3871e30b2da246984c,,negative_value,lp_scores[0].retained_liquidity,-70.4992527873651,0
0x0d067ffa52ce2030b90597aa91fe21651e9cd694,,negative_value,lp_scores[0].retained_liquidity,-212.5874045382349,0
0x0cf30daf2fb962ed1d5d19c97f5f6651f3b691c1,,negative_value,lp_scores[0].retained_liquidity,-466648.6051643505,0
0x0ca8d03249cdf8d60daa5d9868150278f493ca9a,,negative_value,lp_scores[0].retained_liquidity,-868.9931260661433,0
0x0d21716f645ce331cc4fadb9e621980acadf56dc,,negative_value,lp_scores[0].retained_liquidity,-123.47635620895926,0
0x0d5ec277213909c1b50122b4788a21caad589c69,,negative_value,lp_scores[0].retained_liquidity,-20.41754557345297,0
0x0cb6d92db1e4558be63dc80a37d465356074726f,,negative_value,lp_scores[0].retained_liquidity,-2.0739284458741167,0
0x0d46ea51cb6e60a8d16dc9308fa6d5b1427ae7ee,,negative_value,lp_scores[0].retained_liquidity,-259.8970280349587,0
0x0e2b05be89865175e750a505ee11edb54ff1a144,,negative_value,lp_scores[0].retained_liquidity,-8.887103386410672,0
0x0de99acd63fcae37cadc76e3a841cc2cb7d8b889,,negative_value,lp_scores[0].retained_liquidity,-1241.2564495482916,0
0x0e47e788178809754fbec31018673cae6469290d,,negative_value,lp_scores[0].retained_liquidity,-182.17069581286887,0
0x0d223d735878c17be979d82759b3d52f030cb04e,,negative_value,lp_scores[0].retained_liquidity,-41.98204201480252,0
0x0d53750b6a1c1d68e62f772e8824e61c557275e7,,negative_value,lp_scores[0].retained_liquidity,-0.1119310000012774,0
0x0d3b8744600da2e200d2a46f676fd5a29b7bd1bc,,negative_value,lp_scores[0].retained_liquidity,-5.439044999999999,0
0x0db75bbf0b3cf54e8fc7f379942f3e51c70ed48d,,negative_value,lp_scores[0].retained_liquidity,-388.0950843749597,0
0x0dc5189d0e9eada9a6f6495b5099cad6b85115d9,,negative_value,lp_scores[0].retained_liquidity,-17.680843738097963,0
0x0d25493a531b504d23fec0bd3ef291d7580ec7bc,,negative_value,lp_scores[0].retained_liquidity,-187.58475940231776,0
0x0d003501d74ee049e1ef612ef1a611b9ce1e525a,,negative_value,lp_scores[0].retained_liquidity,-1129.792706362752,0
0x0d9beec648a92bd0c8cd92339f5611aed0d3b2ca,,negative_value,lp_scores[0].retained_liquidity,-36904.87752003712,0
0x0d3c16359ffe876bfa62f353b0864784b244cb51,,negative_value,lp_scores[0].retained_liquidity,-95.13459109500036,0
0x0e3e59824b920e63911eadbb49d714ce90376a6f,,negative_value,lp_scores[0].retained_liquidity,-41.20129998028278,0
0x0ddad7bc6f1f71041710587c8306277845718d9f,,negative_value,lp_scores[0].retained_liquidity,-19.29929997305578,0
0x0e34369b87559e2b6f327e07f34f6058b9a5dee1,,negative_value,lp_scores[0].retained_liquidity,-33.876972187483844,0
0x0cb8b4cdc709df3e125c3cd446437b54d749978f,,negative_value,lp_scores[0].retained_liquidity,-0.2980959999999868,0
0x0d142fc8c25b1a3a2df14d77287698bdd3f9caf8,,negative_value,lp_scores[0].retained_liquidity,-21.146553187151618,0
0x0cf53208b91dd01c98ecf634af2007db5ae3f7a1,,negative_value,lp_scores[0].retained_liquidity,-12.08117655015586,0
0x0d6d2ff3f7438790dbafaac7befd5cd34a7121c1,,negative_value,lp_scores[0].retained_liquidity,-173.57015522299042,0
0x0d9b10651ac7a30cd2f9fcf739c18830a29b0daf,,negative_value,lp_scores[0].retained_liquidity,-9.143335149200546,0
0x0e287d4ec3e39ab585369cd32582825b71fadfc6,,negative_value,lp_scores[0].retained_liquidity,-2.8007618431347368,0
0x0e77190ad66be6acc28356c0492255b11654a7cb,,negative_value,lp_scores[0].retained_liquidity,-13.351285997051187,0
0x0dcdc83685dc2ddd4b9c584c9c602d42602668ea,,negative_value,lp_scores[0].retained_liquidity,-66.64491979650859,0
0x0ce660a2a5a6e0ab58778bd0415bd4b36b1682d6,,negative_value,lp_scores[0].retained_liquidity,-166.2626496518625,0
0x0d25e46cc8045b5a1d587d21e211b1827fadc10a,,negative_value,lp_scores[0].retained_liquidity,-46.4175133307408,0
0x0d4e989c7620c8749c9417d2bf218896c767b606,,negative_value,lp_scores[0].retained_liquidity,-311627.8949509207,0
0x0d89938b3a5714a942fbab3454fdf5a0fbc1064a,,negative_value,lp_scores[0].retained_liquidity,-1706.8429790391929,0
0x0e82a044ecd87ca24af3ca59f4b88afde775a5c2,,negative_value,lp_scores[0].retained_liquidity,-1307.201777147027,0
0x0e0877f056d587580b427b83df757553da3de345,,negative_value,lp_scores[0].retained_liquidity,-365.2283271016559,0
0x0d2aa119744a678d981508b27edc27ad37d654a7,,negative_value,lp_scores[0].retained_liquidity,-288.6840518657791,0
0x0ce520088289708acf802ba7556cb5000bc463a1,,negative_value,lp_scores[0].retained_liquidity,-13.864435275653388,0
0x0d41a350d7549de7ce3ea59b5bd678b7d8a268f0,,negative_value,lp_scores[0].retained_liquidity,-182.17179146425,0
0x0cac3d1a887206e0f6169222c4504301a8b4b993,,negative_value,lp_scores[0].retained_liquidity,-15568.446732759476,0
0x0de47573e4108d7ccc3c6941bc958131704f7d0c,,negative_value,lp_scores[0].retained_liquidity,-378.4886768244314,0
0x0e2932ab3cc5e2e56a63b6bf931d6a02d2d0dec7,,negative_value,lp_scores[0].retained_liquidity,-15.032945898594336,0
0x0e21b76ea4a5701a496d71826712bae220bf1ea3,,negative_value,lp_scores[0].retained_liquidity,-21.46770216484597,0
0x0cb158494ba5f207e38abfe8728898da1b32f484,,negative_value,lp_scores[0].retained_liquidity,-37.15896081122436,0
0x0d5be984f946e7165282b972c202f276b88ce020,,negative_value,lp_scores[0].retained_liquidity,-5.587483312245468,0
0x0da0d9146f0ccfe0851db5460c05307d218add9d,,negative_value,lp_scores[0].retained_liquidity,-51.614185499565565,0
0x0d4010b0b1402785b0f007b01407f8e25b2500b3,,negative_value,lp_scores[0].retained_liquidity,-3.66728349999903,0
0x0d8c3738485a97ecb40c469f87b920df34956732,,negative_value,lp_scores[0].retained_liquidity,-0.5583596352168883,0
0x0d15d6dd2e098673d1f3dae90cee7437275efb9f,,negative_value,lp_scores[0].retained_liquidity,-550.7534347509024,0
0x0d5cff76f1b2a315219fb125ea2f2af51e30e800,,negative_value,lp_scores[0].retained_liquidity,-154.4437195080127,0
0x0d659056e26916e090d4702383371a5451e3dfcc,,negative_value,lp_scores[0].retained_liquidity,-945.8899589796888,0
0x0d57f4060e90615ac0ffc6eec4ebe57f871fb3de,,negative_value,lp_scores[0].retained_liquidity,-166741.76552376247,0
0x0d18deb1845872408a23ce75e8a6ce04d4475d8a,,negative_value,lp_scores[0].retained_liquidity,-223.78973576187337,0
0x0d94dec03fc905bc965b47be4826edfdc48b30a7,,negative_value,lp_scores[0].retained_liquidity,-5.859206528113374,0
0x0d4f2315ba54db7629cf7be984c7d872e76c23bf,,negative_value,lp_scores[0].retained_liquidity,-13.935374955427504,0
0x0df5dc844a8c72acd99e011a009509d6bfaf4dcc,,negative_value,lp_scores[0].retained_liquidity,-1011.630381906684,0
0x0ddd00ea92d972bc5f4d9e433599bc7942d91e29,,negative_value,lp_scores[0].retained_liquidity,-136.92309303697084,0
0x0e60a688dfca1b1c40bfd4ce2a758b0cb52fc043,,negative_value,lp_scores[0].retained_liquidity,-37.697216508552174,0
0x0e102a0a6782f6bc871421c8740fe3d3d1ceac09,,negative_value,lp_scores[0].retained_liquidity,-263.6624976605975,0
0x0e6178dd6b121e333296f54c5e97bd8088d83268,,negative_value,lp_scores[0].retained_liquidity,-4.041191000000026,0
0x0e2dd2f82bc1343de820ceca6404d0c1c598a2e4,,negative_value,lp_scores[0].retained_liquidity,-26.540920125194983,0
0x0f057a04c4a9ec914643800fb23b7a7dffe6396f,,negative_value,lp_scores[0].retained_liquidity,-3.927606244639546,0
0x0f5d932923e592ebfba5fbb68c7042dc93d70a5b,,negative_value,lp_scores[0].retained_liquidity,-1490.2000431569231,0
0x0dc092df6818c0f0e8040711eadce286e274e62d,,negative_value,lp_scores[0].retained_liquidity,-212.86443672954192,0
0x0f561331e19f863c079f6ea2fd55c01fe555a06f,,negative_value,lp_scores[0].retained_liquidity,-18.87375980487632,0
0x0fa62d36bcb4d704159dd42dac3db09518bd17c4,,negative_value,lp_scores[0].retained_liquidity,-50.087031902451145,0
0x0f8fe4afa79c7915d3fed651a7c18e5c786946be,,negative_value,lp_scores[0].retained_liquidity,-19081.98301007584,0
0x0e84cff6657110bc562d41af0e99dcba237e11ef,,negative_value,lp_scores[0].retained_liquidity,-11.546596177843185,0
0x0df640374eee57877faad8b846c561203b32e7d8,,negative_value,lp_scores[0].retained_liquidity,-11849.805598521123,0
0x0e1680d918d32c9ad7f4b2f12a85ad015a0a1abd,,negative_value,lp_scores[0].retained_liquidity,-166.71681306769278,0
0x0ddfe6aa8a5cc6da2e76d39fad85d2e03275a34e,,negative_value,lp_scores[0].retained_liquidity,-12.401247409039966,0
0x0e1f9cdea9a46cb6b0acb045249389786a438dbe,,negative_value,lp_scores[0].retained_liquidity,-35.925689572522515,0
0x0ea418ae9193bc83e0b9ccfd2816e72fae678f34,,negative_value,lp_scores[0].retained_liquidity,-53.16348618475413,0
0x0ec1138ff5a13a036bb968f23eea1fa7405467f7,,negative_value,lp_scores[0].retained_liquidity,-8520.911605522895,0
0x0ddde365cdff6b4827d2f7d0c66f8c99b18f6e54,,negative_value,lp_scores[0].retained_liquidity,-901.5714384094592,0
0x0de5dfd926c28279f9d08d8227bd98b789ad77fb,,negative_value,lp_scores[0].retained_liquidity,-1470.1706179882126,0
0x0e964b24aa38d9e9cbe6e9636e805ddbf58f0680,,negative_value,lp_scores[0].retained_liquidity,-7.827624536801778,0
0x0e441e082c40a623e1e9b6af1f44de684c4de4a1,,negative_value,lp_scores[0].retained_liquidity,-1393.7946047916776,0
0x0ef4162c05d4e2032020a3dbf593cd34e4093149,,negative_value,lp_scores[0].retained_liquidity,-23.771167428722187,0
0x0e7c406c5a09f2ae4964e7b20b997d0cbea1de13,,negative_value,lp_scores[0].retained_liquidity,-177.31958926067455,0
0x0e1cfef85d4e4eaf383dfa65fa3789c9a91b85f9,,negative_value,lp_scores[0].retained_liquidity,-1381.3622939821798,0
0x0e01c694f50e30ab80d91fa34e579dcdb6e62ed4,,negative_value,lp_scores[0].retained_liquidity,-255.382249008946,0
0x0e895064201f2ca43b82e16d003bfa9a13f11811,,negative_value,lp_scores[0].retained_liquidity,-49.33678628291909,0
0x0e62b109d339933b73c74dbf615f300394bcb80f,,negative_value,lp_scores[0].retained_liquidity,-55.550431,0
0x0f1afa4cba4b2b0909673de8cc6dd0c5a8dc7ccd,,negative_value,lp_scores[0].retained_liquidity,-68.7007208781454,0
0x0f2597ffe69cddd29a0c6e216eff631d778ea99c,,negative_value,lp_scores[0].retained_liquidity,-94.10886399999436,0
0x0f3a5ab74661f335fc77cea78360c45afb8b9a4d,,negative_value,lp_scores[0].retained_liquidity,-51.28003917775538,0
0x0ee961b44ce000680d48a77d85b6894d839568fc,,negative_value,lp_scores[0].retained_liquidity,-20.62568286799205,0
0x0ee097f1d2625d0678258248a707076e693c931f,,negative_value,lp_scores[0].retained_liquidity,-58.01946745884925,0
0x0f6d2e313c722b6bcc5967597d1e5301c49ec5fa,,negative_value,lp_scores[0].retained_liquidity,-0.0364907789926318,0
0x0eeaf12dd84f88fdba91d08951be772dad14c66e,,negative_value,lp_scores[0].retained_liquidity,-15.98898,0
0x0f3aad7dc15f5873fc89d437a5d23c0d7c46ba99,,negative_value,lp_scores[0].retained_liquidity,-83424.90422867751,0
0x0e5701961617d7e6d9ee2f2c1dbc2540cb66b5a6,,negative_value,lp_scores[0].retained_liquidity,-0.0002206430262958,0
0x0e1bd915d78a13c0ca5f5d7a1a908c6967c201cf,,negative_value,lp_scores[0].retained_liquidity,-622.5473776381252,0
0x0dc04c1df59040fe9d558bd3f96368bbb1545787,,negative_value,lp_scores[0].retained_liquidity,-29.493091752624192,0
0x0e8d3980a3124c3b151fd33d012fa74f0b7054d4,,negative_value,lp_scores[0].retained_liquidity,-43909.44445382517,0
0x0e5b9bb138a1db16bc604c7742194f94e4a359d2,,negative_value,lp_scores[0].retained_liquidity,-86.84561088274131,0
0x0f7981ae60708d4d64040999e463f106b13f07c5,,negative_value,lp_scores[0].retained_liquidity,-6212.066603049636,0
0x0dad2ce57b7c049d45df711aec51017dc5214143,,negative_value,lp_scores[0].retained_liquidity,-128.95742876303262,0
0x0e3263663a655b128db61b3dbf3bd481c39790e5,,negative_value,lp_scores[0].retained_liquidity,-50.81743688721656,0
0x0e59d9898d6a49ec9c89272891084f4ec59f05c3,,negative_value,lp_scores[0].retained_liquidity,-518.2005676630215,0
0x0dbd6aa4b1ff454fd3e85a378aec445ef698ec3b,,negative_value,lp_scores[0].retained_liquidity,-14.553313596425596,0
0x0e55c9e42565875aaea3764b33682714dd2278de,,negative_value,lp_scores[0].retained_liquidity,-45973.447715201255,0
0x0f66dc43d3cb981b61a60da12f85d05f185afa9d,,negative_value,lp_scores[0].retained_liquidity,-61.75765670057058,0
0x0f506485534dc06460659f6aa4ca7a13e0d758ad,,negative_value,lp_scores[0].retained_liquidity,-0.2395037471928844,0
0x0f93f7f3b12842ed0219aadbc18a2c260204278a,,negative_value,lp_scores[0].retained_liquidity,-62.98376350798935,0
0x0db723c787e34262c3ff4bb764979774425342fc,,negative_value,lp_scores[0].retained_liquidity,-50.61897449941972,0
0x0e5931f3d439b33b2e931883664b4e79bb0f112e,,negative_value,lp_scores[0].retained_liquidity,-1.971092492348319,0
0x0f076b3aa01cf7d692087591be98e69145164d5a,,negative_value,lp_scores[0].retained_liquidity,-17628.231434876565,0
0x0e2bfc2f03992c0054d67d4703ebc4ea20aa1269,,negative_value,lp_scores[0].retained_liquidity,-0.1717463779623358,0
0x0ed62f3ad4ea2ae1b04d030dd35609e3b21290b5,,negative_value,lp_scores[0].retained_liquidity,-10474.131832665007,0
0x0f5481427c61aa0625d4743759e95759ab324bfa,,negative_value,lp_scores[0].retained_liquidity,-1.1148061526843094,0
0x0f34067d181f60f4e85e2bceff31f53a665300d4,,negative_value,lp_scores[0].retained_liquidity,-231.0099113361183,0
0x0e09d4e9a75bca065276e979b754f4801079edb1,,negative_value,lp_scores[0].retained_liquidity,-13.816456499999733,0
0x0e9161da1be6991d37155eb1efa2a25d9426e0ef,,negative_value,lp_scores[0].retained_liquidity,-238.67766,0
0x0e2481cdc9ffd4da1ee17b3060d41c7a0a4906b7,,negative_value,lp_scores[0].retained_liquidity,-93.21102560284636,0
0x0e2130d21f9f1b620207750a59d700f5087ce8ba,,negative_value,lp_scores[0].retained_liquidity,-7.762223882889941,0
0x0dd89655c6ee8d660c00667625434b53112bd32e,,negative_value,lp_scores[0].retained_liquidity,-25.70783722363285,0
0x0f5c655e99667cb100b72ca1e47bb7c616d90679,,negative_value,lp_scores[0].retained_liquidity,-54.11990177772748,0
0x0fac1bab56b5f9d4841cbc025d63adae17d1b559,,negative_value,lp_scores[0].retained_liquidity,-5587.301706799133,0
0x0f7a328a3f74668a9abd8d0612c83b465df62cbd,,negative_value,lp_scores[0].retained_liquidity,-3870.083531130166,0
0x0e50e2de3cf614e5a4fd06dcac83cadad8efc80c,,negative_value,lp_scores[0].retained_liquidity,-5.347180819476762,0
0x0e727569dc93f017cfd04cc3395b2cc20a7b0641,,negative_value,lp_scores[0].retained_liquidity,-1637.092967681774,0
0x0f43f8ccea5527689ad63667ebb8e13b19290e55,,negative_value,lp_scores[0].retained_liquidity,-81.33241587674274,0
0x0eff333247616dc039c6ee62da76ac2646af8ca8,,negative_value,lp_scores[0].retained_liquidity,-82.10914131315985,0
0x0dae1b08ea59e7dd1945197fd932d596006e079e,,negative_value,lp_scores[0].retained_liquidity,-176203.364988463,0
0x0e86a9b28295d2ce0241bdb4a1921ee1fca5604b,,negative_value,lp_scores[0].retained_liquidity,-1139.917131485494,0
0x0e585e9e2f260befd2d54258e9505b8b35a8929b,,negative_value,lp_scores[0].retained_liquidity,-25.378298882009403,0
0x0e8734eea449287fc900a2b54cf4f9de55f782b8,,negative_value,lp_scores[0].retained_liquidity,-4957.547126565347,0
0x0f627111034141890aef7cd3e7f37603fa6b1b2f,,negative_value,lp_scores[0].retained_liquidity,-26.079468642714343,0
0x0eadc475c74174c6753892c0f2388e4b036cf94e,,negative_value,lp_scores[0].retained_liquidity,-82.69888608960628,0
0x0f2cdd29326637d1b73be1210a874d19f4b17869,,negative_value,lp_scores[0].retained_liquidity,-180.35899549028727,0
0x0dfd172b4d908ddac1da2bf5b474adcee836c9e0,,negative_value,lp_scores[0].retained_liquidity,-5572.929228472494,0
0x0dc2cf4d0a976605eae856f84436356eb79df5e7,,negative_value,lp_scores[0].retained_liquidity,-100.1518009090698,0
0x0df235ffc194f33a73f5fdf28fb5ed438e3e9a8e,,negative_value,lp_scores[0].retained_liquidity,-72116.25765816122,0
